"Theta [deg]","dB(GainLHCP) [] - Freq='0.159GHz' Phi='0deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='5deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='10deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='15deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='20deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='25deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='30deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='35deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='40deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='45deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='50deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='55deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='60deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='65deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='70deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='75deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='80deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='85deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='90deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='95deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='100deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='105deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='110deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='115deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='120deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='125deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='130deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='135deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='140deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='145deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='150deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='155deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='160deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='165deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='170deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='175deg'","dB(GainLHCP) [] - Freq='0.159GHz' Phi='180deg'"
-180,-7.45100355544406,-7.45100355544406,-7.45100355544405,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544405,-7.45100355544405,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544405,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544407,-7.45100355544406,-7.45100355544406,-7.45100355544405,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544405,-7.45100355544406,-7.45100355544406,-7.45100355544406,-7.45100355544405,-7.45100355544406,-7.45100355544405,-7.45100355544405,-7.45100355544406,-7.45100355544406,-7.45100355544406
-179,-7.43289361075558,-7.43417245486249,-7.43567254126901,-7.43738450667064,-7.43929494319942,-7.44138652068314,-7.4436382095287,-7.44602559927255,-7.4485213052976,-7.4510954539081,-7.45371623392444,-7.45635050124738,-7.4589644214737,-7.46152413464679,-7.46399642561281,-7.46634938323985,-7.4685530319519,-7.47057991963428,-7.47240564698125,-7.47400932476721,-7.47537394731303,-7.47648667255672,-7.47733900158104,-7.4779268531449,-7.47825053164193,-7.47831458989062,-7.47812759115595,-7.47770177771844,-7.47705265604595,-7.47619851109031,-7.47515986433665,-7.47395889189917,-7.47261882012048,-7.47116331674547,-7.46961589578005,-7.46799935360475,-7.46633525280887
-178,-7.41234124117857,-7.41450156322024,-7.41731081152175,-7.42075457118908,-7.42480406593883,-7.42941653896373,-7.43453600154637,-7.44009432557552,-7.44601264853743,-7.45220305319542,-7.45857047895922,-7.46501481776223,-7.47143314397966,-7.47772202541903,-7.48377986062505,-7.48950918665126,-7.49481890112012,-7.49962634294545,-7.50385917770257,-7.50745703650708,-7.5103728616002,-7.51257391778981,-7.51404243653786,-7.51477586877941,-7.51478673334084,-7.5141020597946,-7.51276243732054,-7.51082069411276,-7.50834024449323,-7.50539315256215,-7.50205797136123,-7.49841742464868,-7.49455600409934,-7.49055755779394,-7.48650294614,-7.48246783890543,-7.47852072200523
-177,-7.38964547702227,-7.39231704018385,-7.39626719464065,-7.40147826300264,-7.40790199653376,-7.41546053128042,-7.42404810009339,-7.43353343153586,-7.44376275670435,-7.4545633387448,-7.46574743642985,-7.47711661153572,-7.48846628886528,-7.49959047667956,-7.51028655335257,-7.52036002295245,-7.52962913830913,-7.53792928554436,-7.54511702000866,-7.55107364137882,-7.55570819673664,-7.55895980611143,-7.56079921627342,-7.561229506076,-7.56028589030952,-7.55803459811536,-7.55457083514423,-7.5500158739372,-7.5445133522525,-7.53822489196776,-7.53132517963435,-7.52399667200771,-7.51642410471947,-7.50878898909607,-7.50126428097417,-7.49400939674834,-7.48716573675218
-176,-7.36506505453112,-7.36791528047732,-7.37287183503722,-7.37991240882496,-7.38896243216742,-7.39989715453019,-7.41254493428382,-7.42669158205273,-7.44208559728147,-7.45844414287827,-7.47545961394744,-7.49280667034153,-7.51014961556707,-7.52715001324513,-7.54347443432278,-7.55880222209617,-7.57283314777544,-7.58529480828716,-7.5959495932784,-7.60460102410177,-7.61109924889816,-7.6153454697679,-7.61729508471433,-7.61695935136492,-7.6144054221962,-7.60975466056531,-7.60317921950684,-7.59489694542322,-7.58516474985941,-7.5742706677373,-7.56252488369272,-7.55025005495078,-7.53777128685912,-7.52540612518989,-7.51345491888733,-7.50219188075829,-7.49185713520509
-175,-7.33881589215373,-7.34155933309173,-7.34743157065944,-7.35640063252349,-7.36835555856891,-7.38311041655101,-7.40040998933026,-7.4199368284673,-7.44131938603469,-7.46414097151711,-7.48794932736238,-7.51226666760797,-7.53660007085361,-7.56045215360526,-7.58333196573852,-7.60476604179987,-7.62430950860068,-7.64155709352148,-7.65615380576048,-7.66780498477902,-7.67628533934598,-7.68144655059428,-7.68322299573394,-7.68163517429656,-7.67679048941231,-7.6688811496633,-7.65817910328892,-7.64502808171515,-7.62983299654091,-7.61304708616103,-7.59515733061939,-7.57666873614542,-7.55808812985744,-7.53990810164063,-7.52259169014313,-7.50655834204671,-7.49217158824168
-174,-7.31106940503764,-7.31347613462008,-7.32022604469979,-7.33126845634488,-7.34644239694269,-7.36548364234909,-7.38803383975817,-7.41365117935099,-7.44182213827944,-7.47197390870042,-7.50348723199762,-7.53570948058367,-7.56796794094041,-7.59958333997926,-7.62988370557639,-7.65821864901035,-7.68397409592678,-7.70658737563353,-7.72556241776682,-7.74048462166442,-7.75103478529223,-7.75700133878725,-7.75829005228176,-7.75493040092978,-7.74707788194266,-7.73501178371622,-7.71912818529517,-7.69992828282604,-7.6780024592427,-7.65401079581902,-7.62866093842575,-7.60268435861751,-7.57681208555902,-7.55175093795173,-7.52816117389653,-7.50663632427003,-7.48768580501591
-173,-7.28195154611789,-7.28385444607034,-7.29150445665582,-7.30481895108729,-7.32356959745544,-7.34739378450025,-7.37580843324177,-7.40822534281543,-7.44396732990905,-7.48228458726954,-7.52237089404219,-7.56337953879161,-7.60443903812126,-7.64466891866076,-7.68319594599363,-7.71917120349217,-7.75178832984489,-7.7803030146302,-7.80405354407104,-7.82248182152244,-7.83515391369147,-7.84177885829184,-7.84222427510616,-7.83652730004754,-7.8248995352935,-7.80772506951422,-7.78555112844294,-7.75907149847383,-7.7291034421638,-7.69655931534264,-7.66241444073361,-7.62767296146939,-7.59333339059087,-7.56035541797059,-7.52962928025183,-7.50194869437326,-7.47798804824706
-172,-7.25154250005784,-7.25284341713207,-7.26148288838684,-7.27732889262666,-7.30006466242721,-7.32920608380821,-7.3641216453764,-7.40405366228488,-7.44813967776821,-7.49543321003501,-7.54492335118881,-7.59555311060093,-7.64623678648326,-7.69587699325664,-7.74338221013667,-7.7876857934593,-7.82776727191736,-7.86267640643419,-7.89155996611953,-7.91369050886692,-7.92849575579334,-7.93558653316238,-7.93478084777114,-7.92612156398106,-7.90988541659993,-7.88658171149085,-7.8569399532335,-7.82188665915899,-7.78251260858233,-7.74003258289315,-7.69574016798439,-7.65096037056133,-7.60700266520274,-7.56511671249405,-7.52645247102753,-7.49202587086231,-7.46269070802637
-171,-7.21987699860172,-7.22055174290205,-7.23034217866853,-7.24904541475065,-7.27623160789632,-7.31126910406527,-7.35335213613094,-7.40152927214488,-7.45473104931119,-7.51179560370394,-7.57149160832992,-7.63253843165164,-7.69362406604644,-7.75342196625064,-7.81060838122328,-7.86388195869707,-7.91198726934133,-7.95374339684886,-7.98807789005459,-8.01406526219321,-8.03096800895559,-8.03827701200018,-8.03574742617737,-8.02342591257404,-8.00166548544875,-7.97112527323164,-7.93275400000214,-7.88775771449149,-7.83755392275891,-7.78371554208438,-7.72790880616997,-7.6718293635629,-7.61714039525669,-7.56541579530655,-7.51809050849727,-7.47641918714686,-7.44144355216765
-170,-7.18694526783296,-7.18704742032008,-7.19822635979889,-7.22018318324399,-7.25234709986136,-7.29391018400721,-7.34386455005351,-7.40103950481133,-7.46413651277964,-7.53176028762694,-7.60244501411506,-7.67467557990731,-7.7469046767392,-7.81756758673485,-7.88509723940587,-7.94794253608099,-8.00459284240688,-8.05361085610232,-8.09367476883813,-8.12362887834636,-8.14253981563073,-8.14975368335309,-8.14494805405915,-8.12817230771385,-8.09987040763351,-8.06088190331892,-8.01241943439281,-7.9560238184772,-7.89350038769134,-7.82684211741828,-7.75814598618661,-7.6895288832957,-7.62304842790018,-7.56063260305504,-7.50402049807347,-7.45471499676494,-7.41394714690284
-169,-7.15269465513482,-7.15235815046332,-7.16524170751046,-7.19092214946672,-7.2286571278321,-7.27743136775928,-7.33600511289253,-7.4029615856393,-7.47675054097379,-7.55572554094424,-7.63817346752308,-7.72233600853959,-7.80642429343578,-7.88862933488224,-7.9671321965185,-8.04011857734049,-8.10580252418258,-8.16246307995745,-8.20849580873768,-8.24247845841205,-8.26324689080671,-8.26997438723767,-8.26224519480227,-8.24011234044047,-8.20413069038711,-8.15535895046601,-8.09532830581766,-8.02597984978926,-7.94957689906798,-7.86860095398769,-7.78564104052102,-7.70328551267819,-7.62402351134906,-7.5501607634309,-7.48375185723885,-7.42654900324808,-7.37996583981758
-168,-7.11703201266071,-7.11647246457771,-7.13145648710621,-7.16140597002663,-7.20537430079911,-7.26210589049088,-7.33009768614151,-7.40765865627261,-7.49296338396854,-7.58409645499038,-7.67908541032545,-7.77592165961095,-7.8725708007406,-7.9669759966967,-8.0570600463775,-8.14073311951025,-8.21591339263003,-8.28056671209996,-8.33276880275083,-8.37078960077842,-8.39319452957997,-8.39895281838095,-8.38753937705356,-8.3590153467746,-8.31407391902281,-8.25404232639571,-8.18083721941751,-8.09687750785408,-8.0049645693114,-7.90814329067563,-7.80955820866646,-7.71231732203299,-7.61937277437684,-7.53342357130616,-7.45684171096369,-7.39162019532762,-7.33933963335998
-167,-7.07982693183084,-7.07934167326008,-7.09690150153473,-7.13174120021512,-7.18267586765772,-7.24817530762849,-7.32644034771119,-7.41547617050645,-7.51315762898014,-7.61728196294203,-7.72560557129105,-7.83586359821295,-7.94577392059655,-8.05303031478516,-8.15529258761594,-8.25018363332486,-8.33530408298837,-8.40827392907955,-8.46680697422237,-8.50881831728801,-8.53255804431297,-8.53675712471347,-8.52076595798689,-8.48466382500423,-8.42931981137613,-8.35639253211382,-8.26826574806794,-8.16792727775087,-8.05880688844227,-7.94459329183218,-7.82905046911673,-7.71585005151352,-7.60843087553892,-7.50989073949128,-7.4229100982266,-7.34970370379804,-7.291994265771
-166,-7.04091592746785,-7.04088274727614,-7.06157155902245,-7.10199738106356,-7.16070257449052,-7.2358473633978,-7.32530257151214,-7.42673870978074,-7.53770496931946,-7.65569184575844,-7.77817244093746,-7.90262012758379,-8.02650407582251,-8.14726864047392,-8.2623070246287,-8.36894303080285,-8.46443612863042,-8.5460236892199,-8.61100956813854,-8.65690033160988,-8.68158021132045,-8.68350522689,-8.66188853307255,-8.61684576830073,-8.54947287151412,-8.46183934640572,-8.35689479040282,-8.23830160115784,-8.11021806952467,-7.9770610686292,-7.84327601813101,-7.71313539998701,-7.59057836578376,-7.47909530473703,-7.38165429129098,-7.30066188324916,-7.23794886563164
-165,-7.0001076591007,-7.00098223356451,-7.02542797750957,-7.07220814216404,-7.13955847437114,-7.22529469759432,-7.32692308146184,-7.44174726845878,-7.56696320931273,-7.69973372251517,-7.83723547112852,-7.97667436970145,-8.11527046653912,-8.25021955691129,-8.37864510658025,-8.49755917598797,-8.60385354623476,-8.69434091414081,-8.76585998791557,-8.8154474671434,-8.84056534278342,-8.83935641576645,-8.81088856280581,-8.75534359377314,-8.6741125209668,-8.56977528560589,-8.44596516961244,-8.30713961752333,-8.1582938644248,-8.00465847027719,-7.85141720407352,-7.70347096653165,-7.56526061732567,-7.44064994880391,-7.33286149433666,-7.24445296894129,-7.17732065792395
-164,-6.95718924997364,-6.95950129018895,-6.98840222965773,-7.04237343412959,-7.11931180116109,-7.21665448831826,-7.33150845658164,-7.46077706244749,-7.60127353849659,-7.74981004420482,-7.90325201126169,-8.05853132162503,-8.21261837196075,-8.36246148872055,-8.50491102035866,-8.63665290685412,-8.75418064929552,-8.85383353767013,-8.93192133240095,-8.98494087465667,-9.00986963106969,-9.00449881809803,-8.96775084282855,-8.89991944426169,-8.80278071708223,-8.67954808036958,-8.53467685930588,-8.37355383842383,-8.20212502110039,-8.02651751540676,-7.85270147033704,-7.68622115029649,-7.53200649865972,-7.39426191818087,-7.27641921246838,-7.18113676821801,-7.11032636663455
-163,-6.91193372161987,-6.9162818892375,-6.95040080523404,-7.01246298529597,-7.09999700677717,-7.21002912280733,-7.33923256347597,-7.48407591863607,-7.64095811637455,-7.80631512275356,-7.97668401144692,-8.14871442400143,-8.31912572490753,-8.48461935795959,-8.64176810634907,-8.78691463590518,-8.91611813533526,-9.02518741284892,-9.10982923050391,-9.16592087587867,-9.1898874294438,-9.17913234972175,-9.13244451327783,-9.05029676557695,-8.93496723679777,-8.79045257554201,-8.62218930756294,-8.43663907740187,-8.24081338166079,-8.0418110726593,-7.84642357981509,-7.66083808594291,-7.49044584608689,-7.33974571154303,-7.21232267123446,-7.11087701061885,-7.03728016639243
-162,-6.86410850483098,-6.87115418760669,-6.91131132732525,-6.982421046681,-7.08161804112529,-7.20548797799793,-7.35023689026677,-7.51186330687119,-7.68631801835284,-7.86963224097298,-8.05799454213476,-8.24776170322862,-8.43539903838933,-8.61736038542348,-8.78993451165463,-8.94909964639201,-9.09043753943262,-9.20915910424695,-9.30028188831469,-9.35897319671384,-9.38103312566814,-9.36344679594729,-9.30489938852959,-9.2061382255314,-9.07009301291047,-8.90172263759442,-8.70762339615348,-8.49548386749374,-8.27349039341755,-8.04977510583283,-7.8319681206558,-7.6268815084721,-7.44032472146804,-7.27703276285141,-7.14067881754627,-7.03394018671066,-6.95858826206445
-161,-6.81348491906731,-6.823945003873,-6.87100990576891,-6.95217244720253,-7.0641529246947,-7.20307037620557,-7.36463185119613,-7.54433008010356,-7.73763160360903,-7.9401309038273,-8.14764419823171,-8.35622157144866,-8.56206879079742,-8.7613891679884,-8.95017793026338,-9.12402223545883,-9.27797417332593,-9.40656660135337,-9.50402724535311,-9.56471132214921,-9.58371822643105,-9.55759467160637,-9.48497749830807,-9.36702025200941,-9.20749216106847,-9.01252384093673,-8.79006560409165,-8.54918445287157,-8.29933753554719,-8.04973150377907,-7.80883106603289,-7.58403633755154,-7.38151747432103,-7.20617748292235,-7.06170663344619,-6.95069093165055,-6.87474039620717
-160,-6.75984843577362,-6.77448726777228,-6.82936964685555,-6.92162992797692,-7.04755962503885,-7.20278975818823,-7.38249912235084,-7.58163899082066,-7.79515337567865,-8.01816430594423,-8.24608747298882,-8.47464838774189,-8.699784397137,-8.91744218475763,-9.12330960097119,-9.3125488712135,-9.47961867011151,-9.6182779619998,-9.72184707367352,-9.78375461637672,-9.79832319931057,-9.7616585272433,-9.67243988267437,-9.53240474014983,-9.34639362958646,-9.12194788514888,-8.86857492719662,-8.59686123964523,-8.31760787582576,-8.04111025958004,-7.77663902216447,-7.53212677688284,-7.31403475385535,-7.12735922550496,-6.97573372500738,-6.86158423139356,-6.7862987762044
-159,-6.70300946202795,-6.72263023116081,-6.78627016522499,-6.89070266110615,-7.03178319964353,-7.20463908456942,-7.40389505468306,-7.62392605137928,-7.85911341521561,-8.10406710376204,-8.35376920205313,-8.60359789881942,-8.84920890746074,-9.08628189613024,-9.31017774009496,-9.51559052531338,-9.69630722548817,-9.84519782656801,-9.95453773880715,-10.0167017123113,-10.0251635217084,-9.97561240432934,-9.86690890513562,-9.70160883208736,-9.48590373670258,-9.2290098490122,-8.94219302269972,-8.63767734298014,-8.32764770008269,-8.02346959286893,-7.73516478589506,-7.47112585580716,-7.2380268392893,-7.04087999704619,-6.88318938532467,-6.7671549235904,-6.69388505671898
-158,-6.64281430599475,-6.66825015099356,-6.74160786567635,-6.85930578666347,-7.0167641092316,-7.2085974360746,-7.42885518893778,-7.67130280052292,-7.92971747014704,-8.19815359197196,-8.47112119030688,-8.74362268772436,-9.01101357995862,-9.26869060037007,-9.51166057677034,-9.7340943150643,-9.92901056488351,-10.0882516293076,-10.2028871701069,-10.2640984866652,-10.2644492815556,-10.1992772385622,-10.0678266810541,-9.87377412618404,-9.62499121822867,-9.33264948640187,-9.00995788811163,-8.67085859306943,-8.32891694383092,-7.99651256535411,-7.68433796883162,-7.40115959727309,-7.15378195592521,-6.94715800578408,-6.78459454755211,-6.6680051121751,-6.59816609686591
-157,-6.57915592211755,-6.61126108225982,-6.69530668442967,-6.82737072489039,-7.00244753865815,-7.21463773280435,-7.45739986665961,-7.72385952625397,-8.00714778957189,-8.30071639178057,-8.598559142866,-8.89526776445178,-9.18587247535136,-9.46546420243592,-9.72865913453671,-9.96903453912568,-10.178721569694,-10.3483671684963,-10.467647358031,-10.5263997109995,-10.5162375987009,-10.4322702246083,-10.2744107153639,-10.047837240285,-9.76247676550854,-9.43173777924951,-9.0709211415147,-8.6957140915828,-8.3210070440252,-7.96009885111924,-7.62424973066374,-7.32250535699095,-7.06171958797409,-6.84671741488699,-6.68054921876291,-6.564790202063,-6.49983923176164
-156,-6.51198398935547,-6.55162535917942,-6.6473289076034,-6.79485594373766,-6.98879348992596,-7.2227354334118,-7.48954089111103,-7.781669474534,-8.09156478247692,-8.41202576174867,-8.7364800263538,-9.05906643318563,-9.37445721215644,-9.6774060310352,-9.96208986530445,-10.2214031191379,-10.446441363543,-10.6264529790501,-10.749501409569,-10.8039232302919,-10.7803771495898,-10.6739485712398,-10.4856085632259,-10.2225043324827,-9.89702934127164,-9.52508984540864,-9.12416865216432,-8.71165618152138,-8.3036548541556,-7.91425059646708,-7.55515107601792,-7.2355843029876,-6.96237914695129,-6.74017489636456,-6.57171810200882,-6.45820428427546,-6.39961775927122
-155,-6.44131385681245,-6.48936330362185,-6.59768562660218,-6.76175779111287,-6.97578733787929,-7.23287800861575,-7.52528914165495,-7.84479404270011,-8.18310956905125,-8.53232963936694,-8.88525998689412,-9.2355365674608,-9.57743201024291,-9.90532081382326,-10.2128771923988,-10.4921993664209,-10.733163488776,-10.9233726768432,-11.0490238598715,-11.0967953145792,-11.0564442761821,-10.9233488015951,-10.7000543215967,-10.3962329370314,-10.0271717456421,-9.61148501735313,-9.16884389618754,-8.71821854816048,-8.27675144590047,-7.85915171829099,-7.47744465988662,-7.14094844070076,-6.85640466548302,-6.62822375365957,-6.45881516481124,-6.34896556626648,-6.29821725555229
-154,-6.36723390288136,-6.42456168723564,-6.54644635325689,-6.7281209439205,-6.96345046984701,-7.24507491373339,-7.5646629862787,-7.91328891554738,-8.28190746983838,-8.66185451205343,-9.04525294685662,-9.42517741757195,-9.7954491342837,-10.1500088893614,-10.4819459599622,-10.7824188783948,-11.0398555914421,-11.239914112479,-11.3666325807191,-11.4048857359092,-11.343670682836,-11.1791239169556,-10.9160310485714,-10.567225212033,-10.1512978662923,-9.68969443501243,-9.20417301867236,-8.71507114318573,-8.24034494942449,-7.79514049854849,-7.39167055381299,-7.03926298158399,-6.74452642568738,-6.51161647691885,-6.34258789875022,-6.23780245777334,-6.19634321183251
-153,-6.28991089894105,-6.35738049293649,-6.49374730867138,-6.69404798993399,-6.9518505732051,-7.25936771736989,-7.60769727246361,-7.98721105145568,-8.38807244557327,-8.80080719909044,-9.21678999299318,-9.62846706460598,-10.029144830743,-10.4122606998707,-10.770213718137,-11.0930412328015,-11.3674377760818,-11.5767517872884,-11.7025302907334,-11.7277312732063,-11.6408637642432,-11.4394824675196,-11.1314447376647,-10.7334372539692,-10.2677036681999,-9.75851582980771,-9.22949022126648,-8.70203074090026,-8.19463703013795,-7.72269587023974,-7.29848688258413,-6.93128515608643,-6.62754057607106,-6.3911466126507,-6.22380194575311,-6.12544080367382,-6.09468034535973
-152,-6.20959304575429,-6.28805757418955,-6.43979792365673,-6.65970765073855,-6.94111109734105,-7.27583998499423,-7.65445261125632,-8.06662636789416,-8.501712458595,-8.94937760073612,-9.40017965407558,-9.8458606231986,-10.2791358333538,-10.6928515728697,-11.0785826983246,-11.4250159875241,-11.7167564863003,-11.9344005603615,-12.0566334449412,-12.0644469462917,-11.9463224034391,-11.7021359286953,-11.343817063546,-10.8926092614325,-10.3746331479004,-9.81681435091506,-9.24426182264195,-8.67906619644582,-8.13997310825119,-7.64241828615938,-7.19864659252524,-6.81784075402144,-6.5062878332508,-6.26763077581448,-6.10322665627851,-6.01259261797741,-5.99388379416437
-151,-6.12661045544838,-6.21691089542699,-6.38488514724803,-6.62534117950058,-6.93141940607882,-7.29462647453083,-7.70502460939965,-8.15161791383311,-8.62293567658143,-9.1077424374365,-9.59570914644094,-10.0777892810498,-10.5460164939629,-10.9925367641811,-11.4079312511738,-11.7792463075083,-12.0885524125776,-12.3131582488635,-12.4284863163341,-12.4136256268458,-12.2577538847489,-11.9642636881896,-11.550305390949,-11.0423207067199,-10.4703391274786,-9.86356737931419,-9.24810721515926,-8.6462978590928,-8.07682693217605,-7.55500645239494,-7.09297182062248,-6.69979972622273,-6.38163231158267,-6.14189152219374,-5.98162200940378,-5.89994653214027,-5.89457227010402
-150,-6.04137297639899,-6.14433814871234,-6.32937525121735,-6.59126652811143,-6.92303315868015,-7.31592118368035,-7.7595526569048,-8.24229425619796,-8.75185738362864,-9.27606996149233,-9.80364664109881,-10.3246602478207,-10.8303565792873,-11.3120467010593,-11.759104432293,-12.1565693258897,-12.4834205320037,-12.7130343722813,-12.8171586366753,-12.7732291697715,-12.5722015560204,-12.2225080456369,-11.7477588978586,-11.1800729731937,-10.553156923682,-9.89791041764137,-9.24081500759497,-8.60399105426104,-8.00578055160912,-7.46123145077027,-6.98232738659448,-6.57805211034766,-6.25444139336621,-6.01474165142224,-5.85972718116393,-5.78816003872264,-5.79732312621148
-149,-5.95436539205608,-6.07081367174308,-6.27371293684093,-6.55787997232642,-6.91628451442279,-7.33998380130043,-7.81822784974002,-8.33879775475896,-8.88860740622804,-9.45452557723804,-10.0242445766033,-10.5868576695897,-11.1326997604737,-11.6520823337766,-12.1329033275707,-12.5577321038605,-12.9017599696131,-13.1336621638597,-13.2211266401942,-13.140478315168,-12.885997955598,-12.4730141078508,-11.932818316608,-11.3033989280679,-10.6215867709124,-9.91918049422337,-9.22235291688662,-8.55254402658005,-7.92750104810396,-7.36190985134746,-6.86759483986425,-6.45348537552097,-6.12556736992033,-5.88697034638516,-5.73825090937703,-5.67785349693219,-5.70266919782174
-148,-5.86614015612736,-5.99688272937215,-6.21841768599752,-6.52565500468843,-6.91158184587359,-7.36714416092863,-7.88129962559312,-8.44131236144251,-9.03333780735489,-9.64327825615176,-10.2577440084067,-10.8647445477884,-11.4535628121267,-12.0133104783872,-12.5300726128045,-12.9833617883568,-13.3437109946993,-13.5741913350179,-13.6381403283375,-13.511754707506,-13.1947636351993,-12.7115299798449,-12.1020629456357,-11.409994699498,-10.6743787427054,-9.92695323959248,-9.19287043276641,-8.49247116989911,-7.84271553973618,-7.25787733746712,-6.74964829086363,-6.32696404878322,-5.99583137648864,-5.75933139098348,-5.6178636811496,-5.56960577517521,-5.61109720451097
-147,-5.77730794427853,-5.92315335290709,-6.16407744003485,-6.4951384433767,-6.90940876347584,-7.39780437282665,-7.94908071898017,-8.55007056220953,-9.18623055620447,-9.84250758352366,-10.5043799489197,-11.1586656835945,-11.7934355312307,-12.3963590142945,-12.9512857442624,-13.4339282947536,-13.8090762438919,-14.033160370517,-14.0650849691834,-13.8825364340026,-13.49347627243,-12.9335794238778,-12.2522017996452,-11.4978640353805,-10.7106122756465,-9.92107000398013,-9.15269387413426,-8.42438270424826,-7.75218597773333,-7.14996416239677,-6.6293329819999,-6.19931222629665,-5.86600993606744,-5.63253355955353,-5.4991916699154,-5.46395133952737,-5.52304745142957
-146,-5.68852639715071,-5.85028604700764,-6.11133982391775,-6.46694384821327,-6.91032038929404,-7.43243841706836,-8.02195010120373,-8.66535908716794,-9.3475048496889,-10.0524112271984,-10.7643876144475,-11.4689516502164,-12.1527813845268,-12.8018117899322,-13.3971270845519,-13.9096976005671,-14.2972234100933,-14.5083500220844,-14.4978529571063,-14.247397491216,-13.7766351210473,-13.1347105010997,-12.3802964854541,-11.5654610602849,-10.7297617507093,-9.90165212218591,-9.10231410487019,-8.34896215838729,-7.65668511584158,-7.03897347128248,-6.50744725003941,-6.07129931520734,-5.73682423793212,-5.50723314692521,-5.38281227520866,-5.36137855565113,-5.43891454246273
-145,-5.60048749453778,-5.77898176371434,-6.0609012480386,-6.44174246961124,-6.91493695839711,-7.47158910565574,-8.10035365796919,-8.78752304988519,-9.51742374954842,-10.2732125806546,-11.0380094573959,-11.795923776398,-12.5320388956034,-13.2302030913458,-13.8680701944058,-14.4106735984228,-14.8069675186023,-14.9966250611937,-14.9312533968347,-14.6001088220063,-14.0385387702477,-13.3108090761904,-12.48399333451,-11.6118143718312,-10.7317402959828,-9.86910062611216,-9.04236778871052,-8.26694306749716,-7.55697479338152,-6.9256632000574,-6.38472823511424,-5.9436291215295,-5.60893211834041,-5.38402851285563,-5.26925107040226,-5.26232895295613,-5.35904881118239
-144,-5.51390403312749,-5.70996860098234,-6.01349430633797,-6.42025207004735,-6.92393495915111,-7.51586245504995,-8.18480246628724,-8.91696823927385,-9.69629980926411,-10.5051683063575,-11.3255028267694,-12.1399001048018,-12.9316237901489,-13.6820115458488,-14.3644514878273,-14.9365265526777,-15.3364331061624,-15.4937802475415,-15.3589999813347,-14.9338790623595,-14.2736764365843,-13.4584473418443,-12.5617344398279,-11.6366154992178,-10.7169161158896,-9.82408117833373,-8.97361355521325,-8.17908620969213,-7.45378737351286,-6.81073194420803,-6.26184142878392,-5.81693220998135,-5.48292258964941,-5.26345644912191,-5.15897993918568,-5.16719720045833,-5.28375818570603
-143,-5.42949568105759,-5.64398770694295,-5.96987394137439,-6.40322404123652,-6.93803613633492,-7.56591963917482,-8.27586865301623,-9.05416137291914,-9.88449939911571,-10.748575494331,-11.6271480692457,-12.5012022685661,-13.3519319290055,-14.1576533716561,-14.8864384918041,-15.4865067515454,-15.8829009483708,-15.9944194904646,-15.7738291054688,-15.2417603010541,-14.4772045058668,-13.5752197615037,-12.6129148900933,-11.6402584135461,-10.686098922034,-9.76749550764978,-8.89690476369038,-8.08615851122934,-7.34781086118877,-6.69480890462784,-6.13937394031376,-5.69176131947327,-5.35931268055913,-5.14599013971937,-5.05241617710985,-5.07633156007024,-5.21331022718634
